input,label,split
test_24941,0,test
test_24942,0,test
test_24943,0,test
test_24944,0,test
test_24945,0,test
test_24946,0,test
test_24947,0,test
test_24948,0,test
test_24949,0,test
test_2495,0,test
test_24950,0,test
test_24951,0,test
test_24952,0,test
test_24953,0,test
test_24954,0,test
test_24955,0,test
test_24956,0,test
test_24957,0,test
test_24958,0,test
test_24959,0,test
test_2496,0,test
test_24960,0,test
test_24961,0,test
test_24962,0,test
test_24963,0,test
test_24964,0,test
test_24965,0,test
test_24966,0,test
test_24967,0,test
test_24968,0,test
test_24969,0,test
test_2497,0,test
test_24970,0,test
test_24971,0,test
test_24972,0,test
test_24973,0,test
test_24974,0,test
test_24975,0,test
test_24976,0,test
test_24977,0,test
test_24978,0,test
test_24979,0,test
test_2498,0,test
test_24980,0,test
test_24981,0,test
test_24982,0,test
test_24983,0,test
test_24984,0,test
test_24985,0,test
test_24986,0,test
test_24987,0,test
test_24988,0,test
test_24989,0,test
test_2499,0,test
test_24990,0,test
test_24991,0,test
test_24992,0,test
test_24993,0,test
test_24994,0,test
test_24995,0,test
test_24996,0,test
test_24997,0,test
test_24998,0,test
test_24999,0,test
test_2500,0,test
test_25000,0,test
test_25001,0,test
test_25002,0,test
test_25003,0,test
test_25004,0,test
test_25005,0,test
test_25006,0,test
test_25007,0,test
test_25008,0,test
test_25009,0,test
test_2501,0,test
test_25010,0,test
test_25011,0,test
test_25012,0,test
test_25013,0,test
test_25014,0,test
test_25015,0,test
test_25016,0,test
test_25017,0,test
test_25018,0,test
test_25019,0,test
test_2502,0,test
test_25020,0,test
test_25021,0,test
test_25022,0,test
test_25023,0,test
test_25024,0,test
test_25025,0,test
test_25026,0,test
test_25027,0,test
test_25028,0,test
test_25029,0,test
test_2503,0,test
test_25030,0,test
test_25031,0,test
test_25032,0,test
test_25033,0,test
test_25034,0,test
test_25035,0,test
test_25036,0,test
test_25037,0,test
test_25038,0,test
test_25039,0,test
test_2504,0,test
test_25040,0,test
test_25041,0,test
test_25042,0,test
test_25043,0,test
test_25044,0,test
test_25045,0,test
test_25046,0,test
test_25047,0,test
test_25048,0,test
test_25049,0,test
test_2505,0,test
test_25050,0,test
test_25051,0,test
test_25052,0,test
test_25053,0,test
test_25054,0,test
test_25055,0,test
test_25056,0,test
test_25057,0,test
test_25058,0,test
test_25059,0,test
test_2506,0,test
test_25060,0,test
test_25061,0,test
test_25062,0,test
test_25063,0,test
test_25064,0,test
test_25065,0,test
test_25066,0,test
test_25067,0,test
test_25068,0,test
test_25069,0,test
test_2507,0,test
test_25070,0,test
test_25071,0,test
test_25072,0,test
test_25073,0,test
test_25074,0,test
test_25075,0,test
test_25076,0,test
test_25077,0,test
test_25078,0,test
test_25079,0,test
test_2508,0,test
test_25080,0,test
test_25081,0,test
test_25082,0,test
test_25083,0,test
test_25084,0,test
test_25085,0,test
test_25086,0,test
test_25087,0,test
test_25088,0,test
test_25089,0,test
test_2509,0,test
test_25090,0,test
test_25091,0,test
test_25092,0,test
test_25093,0,test
test_25094,0,test
test_25095,0,test
test_25096,0,test
test_25097,0,test
test_25098,0,test
test_25099,0,test
test_2510,0,test
test_25100,0,test
test_25101,0,test
test_25102,0,test
test_25103,0,test
test_25104,0,test
test_25105,0,test
test_25106,0,test
test_25107,0,test
test_25108,0,test
test_25109,0,test
test_2511,0,test
test_25110,0,test
test_25111,0,test
test_25112,0,test
test_25113,0,test
test_25114,0,test
test_25115,0,test
test_25116,0,test
test_25117,0,test
test_25118,0,test
test_25119,0,test
test_2512,0,test
test_25120,0,test
test_25121,0,test
test_25122,0,test
test_25123,0,test
test_25124,0,test
test_25125,0,test
test_25126,0,test
test_25127,0,test
test_25128,0,test
test_25129,0,test
test_2513,0,test
test_25130,0,test
test_25131,0,test
test_25132,0,test
test_25133,0,test
test_25134,0,test
test_25135,0,test
test_25136,0,test
test_25137,0,test
test_25139,0,test
test_2514,0,test
test_25140,0,test
test_25142,0,test
test_25143,0,test
test_25144,0,test
test_25145,0,test
test_25147,0,test
test_25148,0,test
test_25149,0,test
test_2515,0,test
test_25151,0,test
test_25152,0,test
test_25154,0,test
test_25157,0,test
test_25158,0,test
test_25159,0,test
test_2516,0,test
test_25160,0,test
test_25161,0,test
test_25162,0,test
test_25163,0,test
test_25164,0,test
test_25168,0,test
test_25169,0,test
test_2517,0,test
test_25170,0,test
test_25173,0,test
test_25174,0,test
test_25175,0,test
test_2518,0,test
test_25181,0,test
test_25182,0,test
test_25183,0,test
test_25184,0,test
test_2519,0,test
test_25190,0,test
test_25191,0,test
test_25194,0,test
test_25195,0,test
test_25197,0,test
test_25198,0,test
test_252,0,test
test_2520,0,test
test_25203,0,test
test_25207,0,test
test_2521,0,test
test_25211,0,test
test_25212,0,test
test_25213,0,test
test_25218,0,test
test_2522,0,test
test_2523,0,test
test_25232,0,test
test_25237,0,test
test_2524,0,test
test_25242,0,test
test_2525,0,test
test_2526,0,test
test_2527,0,test
test_2528,0,test
test_25282,0,test
test_2529,0,test
test_25297,0,test
test_2530,0,test
test_25303,0,test
test_25308,0,test
test_2531,0,test
test_2532,0,test
test_25321,0,test
test_2533,0,test
test_2534,0,test
test_2535,0,test
test_2536,0,test
test_2537,0,test
test_2538,0,test
test_2539,0,test
test_254,0,test
test_2540,0,test
test_2541,0,test
test_2542,0,test
test_2543,0,test
test_25436,0,test
test_2544,0,test
test_2545,0,test
test_25459,0,test
test_2546,0,test
test_2547,0,test
test_2548,0,test
test_25482,0,test
test_25483,0,test
test_2549,0,test
test_25497,0,test
test_2550,0,test
test_25501,0,test
test_2551,0,test
test_2552,0,test
test_25522,0,test
test_25527,0,test
test_2553,0,test
test_25531,0,test
test_25533,0,test
test_25539,0,test
test_2554,0,test
test_25543,0,test
test_25547,0,test
test_2555,0,test
test_25551,0,test
test_25552,0,test
test_25555,0,test
test_25559,0,test
test_2556,0,test
test_25560,0,test
test_25561,0,test
test_25562,0,test
test_25564,0,test
test_25565,0,test
test_25569,0,test
test_2557,0,test
test_25571,0,test
test_25572,0,test
test_25573,0,test
test_25574,0,test
test_25575,0,test
test_25577,0,test
test_25578,0,test
test_25579,0,test
test_2558,0,test
test_25580,0,test
test_25581,0,test
test_25582,0,test
test_25583,0,test
test_25584,0,test
test_25585,0,test
test_25586,0,test
test_25587,0,test
test_25588,0,test
test_25589,0,test
test_2559,0,test
test_25590,0,test
test_25591,0,test
test_25592,0,test
test_25593,0,test
test_25594,0,test
test_25595,0,test
test_25596,0,test
test_25597,0,test
test_25598,0,test
test_25599,0,test
test_256,0,test
test_2560,0,test
test_25600,0,test
test_25601,0,test
test_25602,0,test
test_25603,0,test
test_25604,0,test
test_25605,0,test
test_25606,0,test
test_25607,0,test
test_25608,0,test
test_25609,0,test
test_2561,0,test
test_25610,0,test
test_25611,0,test
test_25612,0,test
test_25613,0,test
test_25614,0,test
test_25615,0,test
test_25616,0,test
test_25617,0,test
test_25618,0,test
test_25619,0,test
test_2562,0,test
test_25620,0,test
test_25621,0,test
test_25622,0,test
test_25623,0,test
test_25624,0,test
test_25625,0,test
test_25626,0,test
test_25627,0,test
test_25628,0,test
test_25629,0,test
test_2563,0,test
test_25630,0,test
test_25631,0,test
test_25632,0,test
test_25633,0,test
test_25634,0,test
test_25635,0,test
test_25636,0,test
test_25637,0,test
test_25638,0,test
test_25639,0,test
test_2564,0,test
test_25640,0,test
test_25641,0,test
test_25642,0,test
test_25643,0,test
test_25644,0,test
test_25645,0,test
test_25646,0,test
test_25647,0,test
test_25648,0,test
test_25649,0,test
test_2565,0,test
test_25650,0,test
test_25651,0,test
test_25652,0,test
test_25653,0,test
test_25654,0,test
test_25655,0,test
test_25656,0,test
test_25657,0,test
test_25658,0,test
test_25659,0,test
test_2566,0,test
test_25660,0,test
test_25661,0,test
test_25662,0,test
test_25663,0,test
test_25664,0,test
test_25665,0,test
test_25666,0,test
test_25667,0,test
test_25668,0,test
test_25669,0,test
test_2567,0,test
test_25670,0,test
test_25671,0,test
test_25672,0,test
test_25673,0,test
test_25674,0,test
test_25675,0,test
test_25676,0,test
test_25677,0,test
test_25678,0,test
test_25679,0,test
test_2568,0,test
test_25680,0,test
test_25681,0,test
test_25682,0,test
test_25683,0,test
test_25684,0,test
test_25685,0,test
test_25686,0,test
test_25687,0,test
test_25688,0,test
test_25689,0,test
test_2569,0,test
test_25690,0,test
test_25691,0,test
test_25692,0,test
test_25693,0,test
test_25694,0,test
test_25695,0,test
test_25696,0,test
test_25697,0,test
test_25698,0,test
test_25699,0,test
test_257,0,test
test_2570,0,test
test_25700,0,test
test_25701,0,test
test_25702,0,test
test_25703,0,test
test_25704,0,test
test_25705,0,test
test_25706,0,test
test_25707,0,test
test_25708,0,test
test_25709,0,test
test_2571,0,test
test_25710,0,test
test_25711,0,test
test_25712,0,test
test_25713,0,test
test_25714,0,test
test_25715,0,test
test_25716,0,test
test_25717,0,test
test_25718,0,test
test_25719,0,test
test_2572,0,test
test_25720,0,test
test_25721,0,test
test_25722,0,test
test_25723,0,test
test_25724,0,test
test_25725,0,test
test_25726,0,test
test_25727,0,test
test_25728,0,test
test_25729,0,test
test_2573,0,test
test_25730,0,test
test_25731,0,test
test_25732,0,test
test_25733,0,test
test_25734,0,test
test_25735,0,test
test_25736,0,test
test_25737,0,test
test_25738,0,test
test_25739,0,test
test_2574,0,test
test_25740,0,test
test_25741,0,test
test_25742,0,test
test_25743,0,test
test_25744,0,test
test_25745,0,test
test_25746,0,test
test_25747,0,test
test_25748,0,test
test_25749,0,test
test_2575,0,test
test_25750,0,test
test_25751,0,test
test_25752,0,test
test_25753,0,test
test_25754,0,test
test_25755,0,test
test_25756,0,test
test_25757,0,test
test_25758,0,test
test_25759,0,test
test_2576,0,test
test_25760,0,test
test_25761,0,test
test_25762,0,test
test_25763,0,test
test_25764,0,test
test_25765,0,test
test_25766,0,test
test_25767,0,test
test_25768,0,test
test_25769,0,test
test_2577,0,test
test_25770,0,test
test_25771,0,test
test_25772,0,test
test_25773,0,test
test_25774,0,test
test_25775,0,test
test_25776,0,test
test_25777,0,test
test_25778,0,test
test_25779,0,test
test_2578,0,test
test_25780,0,test
test_25781,0,test
test_25782,0,test
test_25783,0,test
test_25784,0,test
test_25785,0,test
test_25786,0,test
test_25787,0,test
test_25788,0,test
test_25789,0,test
test_2579,0,test
test_25790,0,test
test_25791,0,test
test_25792,0,test
test_25793,0,test
test_25794,0,test
test_25795,0,test
test_25796,0,test
test_25797,0,test
test_25798,0,test
test_25799,0,test
test_258,0,test
test_2580,0,test
test_25800,0,test
test_25801,0,test
test_25802,0,test
test_25803,0,test
test_25804,0,test
test_25805,0,test
test_25806,0,test
test_25807,0,test
test_25808,0,test
test_25809,0,test
test_2581,0,test
test_25810,0,test
test_25811,0,test
test_25812,0,test
test_25813,0,test
test_25814,0,test
test_25815,0,test
test_25816,0,test
test_25817,0,test
test_25818,0,test
test_25819,0,test
test_2582,0,test
test_25820,0,test
test_25821,0,test
test_25822,0,test
test_25823,0,test
test_25824,0,test
test_25825,0,test
test_25826,0,test
test_25827,0,test
test_25828,0,test
test_25829,0,test
test_2583,0,test
test_25830,0,test
test_25831,0,test
test_25832,0,test
test_25833,0,test
test_25834,0,test
test_25835,0,test
test_25836,0,test
test_25837,0,test
test_25838,0,test
test_25839,0,test
test_2584,0,test
test_25841,0,test
test_25843,0,test
test_25844,0,test
test_25845,0,test
test_25846,0,test
test_25848,0,test
test_25849,0,test
test_2585,0,test
test_25850,0,test
test_25851,0,test
test_25852,0,test
test_25854,0,test
test_25855,0,test
test_25856,0,test
test_25857,0,test
test_25858,0,test
test_2586,0,test
test_25860,0,test
test_25861,0,test
test_25862,0,test
test_25864,0,test
test_25865,0,test
test_25866,0,test
test_25867,0,test
test_25868,0,test
test_2587,0,test
test_25870,0,test
test_25871,0,test
test_25873,0,test
test_25874,0,test
test_25875,0,test
test_25876,0,test
test_25877,0,test
test_2588,0,test
test_25881,0,test
test_25884,0,test
test_25886,0,test
test_25888,0,test
test_25889,0,test
test_2589,0,test
test_25890,0,test
test_25891,0,test
test_25892,0,test
test_25899,0,test
test_2590,0,test
test_25903,0,test
test_25909,0,test
test_2591,0,test
test_25911,0,test
test_25912,0,test
test_25916,0,test
test_25919,0,test
test_2592,0,test
test_25923,0,test
test_25925,0,test
test_25927,0,test
test_25928,0,test
test_25929,0,test
test_2593,0,test
test_25933,0,test
test_25934,0,test
test_25938,0,test
test_25939,0,test
test_2594,0,test
test_25940,0,test
test_25942,0,test
test_2595,0,test
test_25950,0,test
test_25957,0,test
test_2596,0,test
test_25962,0,test
test_25963,0,test
test_25967,0,test
test_25968,0,test
test_2597,0,test
test_2598,0,test
test_25985,0,test
test_2599,0,test
test_2600,0,test
test_2601,0,test
test_26014,0,test
test_26015,0,test
test_2602,0,test
test_26026,0,test
test_26028,0,test
test_2603,0,test
test_2604,0,test
test_26045,0,test
test_2605,0,test
test_2606,0,test
test_26063,0,test
test_2607,0,test
test_26070,0,test
test_2608,0,test
test_26083,0,test
test_2609,0,test
test_2610,0,test
test_26101,0,test
test_2611,0,test
test_2612,0,test
test_26124,0,test
test_2613,0,test
test_2614,0,test
test_2615,0,test
test_26155,0,test
test_26159,0,test
test_2616,0,test
test_2617,0,test
test_26171,0,test
test_26174,0,test
test_26175,0,test
test_26176,0,test
test_26178,0,test
test_2618,0,test
test_26187,0,test
test_2619,0,test
test_26193,0,test
test_26196,0,test
test_26199,0,test
test_2620,0,test
test_26201,0,test
test_26202,0,test
test_2621,0,test
test_26213,0,test
test_26217,0,test
test_2622,0,test
test_26223,0,test
test_26226,0,test
test_26227,0,test
test_26228,0,test
test_26229,0,test
test_2623,0,test
test_26230,0,test
test_26231,0,test
test_26232,0,test
test_26233,0,test
test_26234,0,test
test_26235,0,test
test_26236,0,test
test_26237,0,test
test_26238,0,test
test_26239,0,test
test_2624,0,test
test_26240,0,test
test_26241,0,test
test_26242,0,test
test_26243,0,test
test_26244,0,test
test_26245,0,test
test_26246,0,test
test_26247,0,test
test_26248,0,test
test_26249,0,test
test_2625,0,test
test_26250,0,test
test_26251,0,test
test_26252,0,test
test_26253,0,test
test_26254,0,test
test_26255,0,test
test_26256,0,test
test_26257,0,test
test_26258,0,test
test_26259,0,test
test_2626,0,test
test_26260,0,test
test_26261,0,test
test_26262,0,test
test_26263,0,test
test_26264,0,test
test_26265,0,test
test_26266,0,test
test_26267,0,test
test_26268,0,test
test_26269,0,test
test_2627,0,test
test_26270,0,test
test_26271,0,test
test_26272,0,test
test_26273,0,test
test_26274,0,test
test_26275,0,test
test_26276,0,test
test_26277,0,test
test_26278,0,test
test_26279,0,test
test_2628,0,test
test_26280,0,test
test_26281,0,test
test_26282,0,test
test_26283,0,test
test_26284,0,test
test_26285,0,test
test_26286,0,test
test_26287,0,test
test_26288,0,test
test_26289,0,test
test_2629,0,test
test_26290,0,test
test_26291,0,test
test_26292,0,test
test_26293,0,test
test_26294,0,test
test_26295,0,test
test_26296,0,test
test_26297,0,test
test_26298,0,test
test_26299,0,test
test_263,0,test
test_2630,0,test
test_26300,0,test
test_26301,0,test
test_26302,0,test
test_26303,0,test
test_26304,0,test
test_26305,0,test
test_26306,0,test
test_26307,0,test
test_26308,0,test
test_26309,0,test
test_2631,0,test
test_26310,0,test
test_26311,0,test
test_26312,0,test
test_26313,0,test
test_26314,0,test
test_26315,0,test
test_26316,0,test
test_26317,0,test
test_26318,0,test
test_26319,0,test
test_2632,0,test
test_26320,0,test
test_26321,0,test
test_26322,0,test
test_26323,0,test
test_26324,0,test
test_26325,0,test
test_26326,0,test
test_26327,0,test
test_26328,0,test
test_26329,0,test
test_2633,0,test
test_26330,0,test
test_26331,0,test
test_26332,0,test
test_26333,0,test
test_26334,0,test
test_26335,0,test
test_26336,0,test
test_26337,0,test
test_26338,0,test
test_26339,0,test
test_2634,0,test
test_26340,0,test
test_26341,0,test
test_26342,0,test
test_26343,0,test
test_26344,0,test
test_26345,0,test
test_26346,0,test
test_26347,0,test
test_26348,0,test
test_26349,0,test
test_2635,0,test
test_26350,0,test
test_26351,0,test
test_26352,0,test
test_26353,0,test
test_26354,0,test
test_26355,0,test
test_26356,0,test
test_26357,0,test
test_26358,0,test
test_26359,0,test
test_2636,0,test
test_26360,0,test
test_26361,0,test
test_26362,0,test
test_26363,0,test
test_26364,0,test
test_26365,0,test
test_26366,0,test
test_26367,0,test
test_26368,0,test
test_26369,0,test
test_2637,0,test
test_26370,0,test
test_26371,0,test
test_26372,0,test
test_26373,0,test
test_26374,0,test
test_26375,0,test
test_26376,0,test
test_26377,0,test
test_26378,0,test
test_26379,0,test
test_2638,0,test
test_26380,0,test
test_26381,0,test
test_26382,0,test
test_26383,0,test
test_26384,0,test
test_26385,0,test
test_26386,0,test
test_26387,0,test
test_26388,0,test
test_26389,0,test
test_2639,0,test
test_26390,0,test
test_26391,0,test
test_26392,0,test
test_26393,0,test
test_26394,0,test
test_26395,0,test
test_26396,0,test
test_26397,0,test
test_26398,0,test
test_26399,0,test
test_264,0,test
test_2640,0,test
test_26400,0,test
test_26401,0,test
test_26402,0,test
test_26403,0,test
test_26404,0,test
test_26405,0,test
test_26406,0,test
